"model_label","dispatch_id","kernel_entry","ov_match","kernel_alignment_status","kernel_entry_alignment_verified","primitive_id","primitive_type","implementation","net_id","iteration","execution_unit_key","is_internal_network_candidate","gtpin_kernel","gtpin_source_kind","gtpin_invocation_count","gtpin_total_execution_cycles","gtpin_avg_execution_cycles_per_invocation","execution_descriptor","pointer_coverage_match","ov_kernel_entry_present"
"tinyllama_model","2405","rope_opt__6960924190377492479__sa","matched","aligned","true","rope:/model/layers.10/self_attn/Add_1","rope","ocl::rope::opt_","1","4","n1_i4","false","rope_opt__6960924190377492479__sa","exec_profile","8","60666","7583","InvocationCount=8;TotalExecutionCycles=60666;AvgExecutionCyclesPerInvocation=7583","true","true"
"tinyllama_model","2406","generic_eltwise_ref_7125964068740378811_0_0__sa","matched","aligned","true","multiply:/model/layers.10/self_attn/Mul_8","eltwise","generic_eltwise_ref","1","4","n1_i4","false","generic_eltwise_ref_7125964068740378811_0_0__sa","exec_profile","1024","4956502","4840","InvocationCount=1024;TotalExecutionCycles=4956502;AvgExecutionCyclesPerInvocation=4840","true","true"
"tinyllama_model","2407","broadcast_gpu_ref_6456514822857321615_0_0__sa","matched","aligned","true","broadcast:/model/layers.10/self_attn/Expand_1","broadcast","broadcast_gpu_ref","1","4","n1_i4","false","broadcast_gpu_ref_6456514822857321615_0_0__sa","exec_profile","1024","4020290","3926","InvocationCount=1024;TotalExecutionCycles=4020290;AvgExecutionCyclesPerInvocation=3926","true","true"
"tinyllama_model","2408","broadcast_gpu_ref_6456514822857321615_0_0__sa","matched","aligned","true","broadcast:/model/layers.10/self_attn/Expand","broadcast","broadcast_gpu_ref","1","4","n1_i4","false","broadcast_gpu_ref_6456514822857321615_0_0__sa","exec_profile","1024","5738544","5604","InvocationCount=1024;TotalExecutionCycles=5738544;AvgExecutionCyclesPerInvocation=5604","true","true"
"tinyllama_model","2409","select_gpu_ref_7464502897564813179_0_0__sa","matched","aligned","true","select:/model/layers.10/self_attn/Where_2","select","select_gpu_ref","1","4","n1_i4","false","select_gpu_ref_7464502897564813179_0_0__sa","exec_profile","8","34436","4304","InvocationCount=8;TotalExecutionCycles=34436;AvgExecutionCyclesPerInvocation=4304","true","true"
"tinyllama_model","2410","permute_ref_17183202574580890641_0_0__sa","matched","aligned","true","transpose:/model/layers.10/self_attn/Transpose_3","permute","permute_ref","1","4","n1_i4","false","permute_ref_17183202574580890641_0_0__sa","exec_profile","1024","5677242","5544","InvocationCount=1024;TotalExecutionCycles=5677242;AvgExecutionCyclesPerInvocation=5544","true","true"
"tinyllama_model","2411","gemm_tiled_opt_7238579717421349067_1_0__sa","matched","aligned","true","gemm:/model/layers.10/self_attn/MatMul","gemm","gemm_tiled_opt","1","4","n1_i4","false","gemm_tiled_opt_7238579717421349067_1_0__sa","exec_profile","32","3554998","111093","InvocationCount=32;TotalExecutionCycles=3554998;AvgExecutionCyclesPerInvocation=111093","true","true"
"tinyllama_model","2412","softmax_gpu_bf_18392998524141771378_0_0__sa","matched","aligned","true","softmax:/model/layers.10/self_attn/Softmax","softmax","softmax_gpu_bf","1","4","n1_i4","false","softmax_gpu_bf_18392998524141771378_0_0__sa","exec_profile","512","8403128","16412","InvocationCount=512;TotalExecutionCycles=8403128;AvgExecutionCyclesPerInvocation=16412","true","true"
"tinyllama_model","2413","generic_eltwise_ref_1696504087421334661_0_0__sa","matched","aligned","true","isnan:/model/layers.10/self_attn/IsNaN","eltwise","generic_eltwise_ref","1","4","n1_i4","false","generic_eltwise_ref_1696504087421334661_0_0__sa","exec_profile","256","1024676","4002","InvocationCount=256;TotalExecutionCycles=1024676;AvgExecutionCyclesPerInvocation=4002","true","true"
"tinyllama_model","2414","select_gpu_ref_5609897181611433017_0_0__sa","matched","aligned","true","select:/model/layers.10/self_attn/Where_3","select","select_gpu_ref","1","4","n1_i4","false","select_gpu_ref_5609897181611433017_0_0__sa","exec_profile","256","1327284","5184","InvocationCount=256;TotalExecutionCycles=1327284;AvgExecutionCyclesPerInvocation=5184","true","true"
"tinyllama_model","2415","gemm_tiled_opt_12829285813189929928_0_0__sa","matched","aligned","true","gemm:/model/layers.10/self_attn/Transpose_4","gemm","gemm_tiled_opt","1","4","n1_i4","false","gemm_tiled_opt_12829285813189929928_0_0__sa","exec_profile","64","2008444","31381","InvocationCount=64;TotalExecutionCycles=2008444;AvgExecutionCyclesPerInvocation=31381","true","true"
"tinyllama_model","2416","fully_connected_gpu_bf_tiled_14284117615310227244_0_0","matched","aligned","true","fullyconnected:/model/layers.10/self_attn/o_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_14284117615310227244_0_0","exec_profile","64","28153170","439893","InvocationCount=64;TotalExecutionCycles=28153170;AvgExecutionCyclesPerInvocation=439893","true","true"
