execution_unit_key,logical_execution_index,net_id,iteration,tool_kind,component_path,origin_op_name,origin_op_type_name,resolved_op_type_name,primitive_id,original_primitive_id,primitive_type,implementation,exec_id,is_input,is_output,dispatch_count,kernel_entry_count,kernel_entries,primary_metric_name,primary_metric_total,primary_metric_unit,gtpin_invocation_count,gtpin_total_execution_cycles
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Add,RoPE,RoPE,rope:/model/layers.21/self_attn/Add,rope:/model/layers.21/self_attn/Add,rope,ocl::rope::opt___f16,1040,false,false,1,1,rope_opt__13889706310558783765__sa,gtpin_total_execution_cycles,891630,cycles,64,891630
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Add_1,RoPE,RoPE,rope:/model/layers.21/self_attn/Add_1,rope:/model/layers.21/self_attn/Add_1,rope,ocl::rope::opt___f16,1041,false,false,1,1,rope_opt__6960924190377492479__sa,gtpin_total_execution_cycles,69202,cycles,8,69202
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Expand,Broadcast,Broadcast,broadcast:/model/layers.21/self_attn/Expand,broadcast:/model/layers.21/self_attn/Expand,broadcast,broadcast_gpu_ref__f16,1053,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,7847630,cycles,1024,7847630
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Expand_1,Broadcast,Broadcast,broadcast:/model/layers.21/self_attn/Expand_1,broadcast:/model/layers.21/self_attn/Expand_1,broadcast,broadcast_gpu_ref__f16,1046,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,4477570,cycles,1024,4477570
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/IsNaN,IsNaN,IsNaN,isnan:/model/layers.21/self_attn/IsNaN,isnan:/model/layers.21/self_attn/IsNaN,eltwise,generic_eltwise_ref__f16,1059,false,false,1,1,generic_eltwise_ref_1696504087421334661_0_0__sa,gtpin_total_execution_cycles,1248966,cycles,256,1248966
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/MatMul,Gemm,Gemm,gemm:/model/layers.21/self_attn/MatMul,gemm:/model/layers.21/self_attn/MatMul,gemm,gemm_tiled_opt__f16,1057,false,false,1,1,gemm_tiled_opt_7238579717421349067_1_0__sa,gtpin_total_execution_cycles,3673112,cycles,32,3673112
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Mul_8,Multiply,Multiply,multiply:/model/layers.21/self_attn/Mul_8,multiply:/model/layers.21/self_attn/Mul_8,eltwise,generic_eltwise_ref__f16,1043,false,false,1,1,generic_eltwise_ref_7125964068740378811_0_0__sa,gtpin_total_execution_cycles,5313854,cycles,1024,5313854
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Softmax,Softmax,Softmax,softmax:/model/layers.21/self_attn/Softmax,softmax:/model/layers.21/self_attn/Softmax,softmax,softmax_gpu_bf__f16,1058,false,false,1,1,softmax_gpu_bf_18392998524141771378_0_0__sa,gtpin_total_execution_cycles,8412720,cycles,512,8412720
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Transpose_2,Transpose,Transpose,transpose:/model/layers.21/self_attn/Transpose_2,transpose:/model/layers.21/self_attn/Transpose_2,permute,permute_ref__f16,1039,false,false,1,1,permute_ref_653960189515371720_0_0__sa,gtpin_total_execution_cycles,510640,cycles,128,510640
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Transpose_3,Transpose,Transpose,transpose:/model/layers.21/self_attn/Transpose_3,transpose:/model/layers.21/self_attn/Transpose_3,permute,permute_ref__f16,1056,false,false,1,1,permute_ref_17183202574580890641_0_0__sa,gtpin_total_execution_cycles,6239404,cycles,1024,6239404
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Transpose_4,Gemm,Gemm,gemm:/model/layers.21/self_attn/Transpose_4,gemm:/model/layers.21/self_attn/Transpose_4,gemm,gemm_tiled_opt__f16,1061,false,false,1,1,gemm_tiled_opt_12829285813189929928_0_0__sa,gtpin_total_execution_cycles,2083056,cycles,64,2083056
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Where_2,Select,Select,select:/model/layers.21/self_attn/Where_2,select:/model/layers.21/self_attn/Where_2,select,select_gpu_ref__u8,1054,false,false,1,1,select_gpu_ref_7464502897564813179_0_0__sa,gtpin_total_execution_cycles,40824,cycles,8,40824
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/Where_3,Select,Select,select:/model/layers.21/self_attn/Where_3,select:/model/layers.21/self_attn/Where_3,select,select_gpu_ref__u8,1060,false,false,1,1,select_gpu_ref_5609897181611433017_0_0__sa,gtpin_total_execution_cycles,1564442,cycles,256,1564442
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/k_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.21/self_attn/k_proj/MatMul,fullyconnected:/model/layers.21/self_attn/k_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,1035,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,4370020,cycles,8,4370020
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/o_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.21/self_attn/o_proj/MatMul,fullyconnected:/model/layers.21/self_attn/o_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,1063,false,false,1,1,fully_connected_gpu_bf_tiled_14284117615310227244_0_0,gtpin_total_execution_cycles,29525714,cycles,64,29525714
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/q_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.21/self_attn/q_proj/MatMul,fullyconnected:/model/layers.21/self_attn/q_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,1034,false,false,1,1,fully_connected_gpu_bf_tiled_5315586391497964380_0_0,gtpin_total_execution_cycles,34160308,cycles,64,34160308
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.21/self_attn/v_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.21/self_attn/v_proj/MatMul,fullyconnected:/model/layers.21/self_attn/v_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,1033,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,4189852,cycles,8,4189852
n1_i0,0,1,0,performance,layers.*/input_layernorm,/model/layers.3/input_layernorm/Mul,RMS,RMS,rms:/model/layers.3/input_layernorm/Mul,rms:/model/layers.3/input_layernorm/Mul,rms,rms_gpu_bfyx_opt__f16,384,false,false,1,1,rms_gpu_bfyx_opt_10690270683970839748_0_0__sa,gtpin_total_execution_cycles,2043930,cycles,256,2043930
n1_i0,0,1,0,performance,layers.*/mlp,/model/layers.3/mlp/down_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.3/mlp/down_proj/MatMul,fullyconnected:/model/layers.3/mlp/down_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,419,false,false,1,1,fully_connected_gpu_bf_tiled_10430619451061347312_0_0__sa,gtpin_total_execution_cycles,105082842,cycles,128,105082842
n1_i0,0,1,0,performance,layers.*/mlp,/model/layers.3/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.3/mlp/gate_proj/MatMul,fullyconnected:/model/layers.3/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,418,false,false,1,1,fully_connected_gpu_bf_tiled_14365863171559719675_0_0__sa,gtpin_total_execution_cycles,304258560,cycles,352,304258560
n1_i0,0,1,0,performance,layers.*/mlp,/model/layers.3/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.3/mlp/up_proj/MatMul,fullyconnected:/model/layers.3/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,417,false,false,1,1,fully_connected_gpu_bf_tiled_4980171355312677498_0_0__sa,gtpin_total_execution_cycles,324645432,cycles,352,324645432
n1_i0,0,1,0,performance,layers.*/post_attention_layernorm,/model/layers.3/post_attention_layernorm/Mul,RMS,RMS,rms:/model/layers.3/post_attention_layernorm/Mul,rms:/model/layers.3/post_attention_layernorm/Mul,rms,rms_gpu_bfyx_opt__f16,416,false,false,1,1,rms_gpu_bfyx_opt_10690270683970839748_0_0__sa,gtpin_total_execution_cycles,2013862,cycles,256,2013862
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.3/self_attn/Add,RoPE,RoPE,rope:/model/layers.3/self_attn/Add,rope:/model/layers.3/self_attn/Add,rope,ocl::rope::opt___f16,392,false,false,1,1,rope_opt__13889706310558783765__sa,gtpin_total_execution_cycles,818214,cycles,64,818214
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.3/self_attn/Add_1,RoPE,RoPE,rope:/model/layers.3/self_attn/Add_1,rope:/model/layers.3/self_attn/Add_1,rope,ocl::rope::opt___f16,393,false,false,1,1,rope_opt__6960924190377492479__sa,gtpin_total_execution_cycles,67670,cycles,8,67670
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.3/self_attn/Expand,Broadcast,Broadcast,broadcast:/model/layers.3/self_attn/Expand,broadcast:/model/layers.3/self_attn/Expand,broadcast,broadcast_gpu_ref__f16,405,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,4350808,cycles,1024,4350808
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.3/self_attn/Expand_1,Broadcast,Broadcast,broadcast:/model/layers.3/self_attn/Expand_1,broadcast:/model/layers.3/self_attn/Expand_1,broadcast,broadcast_gpu_ref__f16,398,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,5242734,cycles,1024,5242734
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.3/self_attn/IsNaN,IsNaN,IsNaN,isnan:/model/layers.3/self_attn/IsNaN,isnan:/model/layers.3/self_attn/IsNaN,eltwise,generic_eltwise_ref__f16,411,false,false,1,1,generic_eltwise_ref_1696504087421334661_0_0__sa,gtpin_total_execution_cycles,1416800,cycles,256,1416800
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.3/self_attn/MatMul,Gemm,Gemm,gemm:/model/layers.3/self_attn/MatMul,gemm:/model/layers.3/self_attn/MatMul,gemm,gemm_tiled_opt__f16,409,false,false,1,1,gemm_tiled_opt_7238579717421349067_1_0__sa,gtpin_total_execution_cycles,3468922,cycles,32,3468922
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.3/self_attn/Mul_8,Multiply,Multiply,multiply:/model/layers.3/self_attn/Mul_8,multiply:/model/layers.3/self_attn/Mul_8,eltwise,generic_eltwise_ref__f16,395,false,false,1,1,generic_eltwise_ref_7125964068740378811_0_0__sa,gtpin_total_execution_cycles,4476766,cycles,1024,4476766
